,사고번호,사고일시,요일,도로종류,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도,연령대,가해연령대
132,2019030800100071,6,금요일,경부,경기도,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,0,38,상해없음,승용,0,34,경상,30.0,30.0
133,2019030800100138,8,금요일,경부,경기도,경상사고,0,0,2,0,차대차 - 기타,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승합,0,58,상해없음,승용,0,49,경상,50.0,50.0
134,2019030800100253,11,금요일,경부,경상남도,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,화물,0,50,상해없음,승용,1,53,경상,40.0,40.0
135,2019030800100449,16,금요일,경부,경기도,중상사고,0,2,0,1,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,0,26,부상신고,승용,0,76,중상,20.0,20.0
136,2019030800100493,17,금요일,경부,경기도,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,1,49,상해없음,승용,0,37,경상,40.0,40.0
137,2019030900100096,5,토요일,경부,충청북도,중상사고,0,1,0,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,0,46,상해없음,승용,0,39,중상,40.0,40.0
138,2019030900100415,16,토요일,경부,대전광역시,경상사고,0,0,3,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,0,58,상해없음,승용,0,62,경상,50.0,50.0
139,2019030900100522,19,토요일,경부,충청남도,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,0,66,상해없음,보행자,0,51,중상,60.0,60.0
140,2019031000100482,23,일요일,경부,경기도,경상사고,0,0,1,0,차대차 - 기타,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승용,0,36,상해없음,승용,1,25,경상,30.0,30.0
141,2019031100100018,0,월요일,경부,경기도,중상사고,0,1,0,0,차대차 - 추돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승용,0,54,상해없음,승용,0,38,중상,50.0,50.0
142,2019031200100322,15,화요일,경부,경기도,부상신고사고,0,0,0,1,차대차 - 기타,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승용,1,83,상해없음,승용,1,37,부상신고,70.0,70.0
143,2019031200100323,15,화요일,경부,경기도,경상사고,0,0,1,0,차대차 - 기타,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,화물,0,63,상해없음,화물,0,45,경상,60.0,60.0
144,2019031500100194,10,금요일,경부,경기도,경상사고,0,0,5,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승합,0,59,상해없음,승합,0,59,상해없음,50.0,50.0
145,2019031500100506,18,금요일,경부,경기도,경상사고,0,0,2,0,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,특수,0,44,상해없음,승용,1,39,경상,40.0,40.0
146,2019031500100520,18,금요일,경부,충청남도,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,기타불명,2,0,기타불명,승용,0,26,경상,20.0,20.0
147,2019031500100563,19,금요일,경부,경기도,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 젖음/습기,흐림,단일로 - 기타,승용,0,71,상해없음,승용,0,72,경상,70.0,70.0
148,2019031500100654,21,금요일,경부,경기도,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 젖음/습기,비,단일로 - 기타,승용,0,25,상해없음,승용,0,66,경상,20.0,20.0
149,2019031600100434,16,토요일,경부,충청북도,중상사고,0,1,4,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,0,55,상해없음,승용,1,51,중상,50.0,50.0
150,2019031600100594,22,토요일,경부,충청남도,경상사고,0,0,3,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,기타 - 기타,기타불명,2,0,기타불명,화물,0,61,경상,20.0,20.0
151,2019031700100079,4,일요일,경부,경기도,중상사고,0,1,0,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,0,35,상해없음,승용,0,52,중상,30.0,30.0
152,2019031700100245,13,일요일,경부,대구광역시,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,0,57,상해없음,승용,1,36,경상,50.0,50.0
153,2019031900100107,7,화요일,경부,충청남도,경상사고,0,0,1,0,차대차 - 기타,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승용,1,73,상해없음,승용,0,25,경상,70.0,70.0
154,2019031900100233,12,화요일,경부,경기도,중상사고,0,5,6,0,차대차 - 기타,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승용,0,39,상해없음,승용,0,35,경상,30.0,30.0
155,2019031900100242,12,화요일,경부,대구광역시,중상사고,0,2,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,0,31,상해없음,화물,0,50,중상,,
156,2019032000100729,23,수요일,경부,경상남도,경상사고,0,0,1,0,차량단독 - 기타,안전운전불이행,포장 - 젖음/습기,비,단일로 - 기타,승용,0,61,상해없음,기타불명,2,0,기타불명,,
157,2019032100100617,22,목요일,경부,대구광역시,경상사고,0,0,3,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,0,40,상해없음,승용,0,55,상해없음,30.0,30.0
158,2019032200100104,7,금요일,경부,경상북도,경상사고,0,0,2,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,0,31,경상,승용,0,33,경상,,
159,2019032200100127,8,금요일,경부,경기도,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,0,58,상해없음,승용,0,31,경상,50.0,50.0
160,2019032200100165,9,금요일,경부,충청남도,경상사고,0,0,1,0,차대차 - 후진중충돌,기타,포장 - 건조,맑음,단일로 - 기타,특수,0,41,상해없음,승용,0,45,경상,,
161,2019032200100621,22,금요일,경부,충청북도,사망사고,1,2,0,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,0,33,중상,승용,1,41,사망,30.0,30.0
162,2019032300100451,17,토요일,경부,경기도,사망사고,1,0,7,7,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승합,0,44,상해없음,승용,0,46,사망,40.0,40.0
163,2019032400100060,2,일요일,경부,울산광역시,중상사고,0,1,2,0,차대차 - 추돌,과속,포장 - 건조,맑음,단일로 - 기타,승용,0,28,상해없음,승용,1,35,경상,20.0,20.0
164,2019032400100313,15,일요일,경부,충청북도,경상사고,0,0,5,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,0,51,상해없음,승용,0,25,경상,,
165,2019032400100481,21,일요일,경부,울산광역시,경상사고,0,0,2,0,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승합,0,47,상해없음,승용,1,56,경상,40.0,40.0
166,2019032500100307,14,월요일,경부,경상북도,경상사고,0,0,4,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,1,25,상해없음,승용,0,64,경상,20.0,20.0
167,2019032500100410,17,월요일,경부,경기도,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,0,57,상해없음,승용,0,43,경상,50.0,50.0
168,2019032500100587,22,월요일,경부,경기도,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,2,0,기타불명,승용,1,57,경상,20.0,20.0
169,2019032600100036,1,화요일,경부,경기도,중상사고,0,1,2,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,0,54,상해없음,화물,0,26,경상,50.0,50.0
170,2019032600100171,9,화요일,경부,충청북도,중상사고,0,1,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,0,41,경상,화물,0,37,중상,,
171,2019032700100044,2,수요일,경부,경기도,부상신고사고,0,0,0,1,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,0,48,부상신고,승용,0,34,상해없음,40.0,40.0
172,2019032800100287,13,목요일,경부,경기도,중상사고,0,8,5,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승합,0,34,중상,화물,0,51,경상,30.0,30.0
173,2019032800100290,13,목요일,경부,경상북도,중상사고,0,2,0,0,차대차 - 기타,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,화물,0,56,상해없음,승용,1,36,중상,50.0,50.0
174,2019032900100198,10,금요일,경부,경기도,중상사고,0,1,2,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,0,25,상해없음,승용,0,44,중상,20.0,20.0
175,2019033000100280,11,토요일,경부,경기도,중상사고,0,2,6,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,0,58,상해없음,승합,0,49,경상,50.0,50.0
176,2019033000100438,15,토요일,경부,경기도,사망사고,1,0,5,0,차대차 - 기타,안전운전불이행,포장 - 건조,흐림,단일로 - 기타,화물,0,57,사망,승합,0,58,경상,50.0,50.0
177,2019033100100382,19,일요일,경부,경기도,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,0,59,상해없음,승용,0,56,상해없음,50.0,50.0
178,2019040100100028,0,월요일,경부,충청남도,경상사고,0,0,1,0,차대차 - 측면충돌,신호위반,포장 - 건조,맑음,단일로 - 기타,승용,0,27,상해없음,승용,1,22,경상,20.0,20.0
179,2019040100100117,7,월요일,경부,경상북도,중상사고,0,1,5,0,차대차 - 추돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승용,1,35,중상,승용,0,40,경상,30.0,30.0
180,2019040200100243,10,화요일,경부,경상북도,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,0,51,상해없음,승용,0,34,경상,,
181,2019040200100265,11,화요일,경부,경기도,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,화물,0,48,상해없음,승용,1,24,경상,40.0,40.0
182,2019040400100291,12,목요일,경부,충청북도,경상사고,0,0,1,0,차대차 - 추돌,차로위반,포장 - 건조,맑음,단일로 - 기타,승용,0,61,상해없음,화물,0,35,경상,,
183,2019040500100088,6,금요일,경부,경상북도,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,0,21,상해없음,승용,0,43,경상,20.0,20.0
184,2019040500100288,13,금요일,경부,대구광역시,경상사고,0,0,4,0,차대차 - 기타,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,화물,0,62,상해없음,승용,0,58,경상,60.0,60.0
185,2019040500100304,14,금요일,경부,경기도,사망사고,1,0,1,15,차대차 - 기타,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,건설기계,0,56,상해없음,승용,1,58,사망,50.0,50.0
186,2019040500100447,17,금요일,경부,충청북도,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,기타 - 기타,특수,0,32,상해없음,승용,0,37,경상,30.0,30.0
187,2019040600100082,3,토요일,경부,경기도,중상사고,0,2,0,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,1,23,상해없음,승용,0,66,중상,20.0,20.0
188,2019040600100095,5,토요일,경부,충청남도,중상사고,0,2,0,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,0,36,상해없음,승용,0,52,중상,30.0,30.0
189,2019040600100352,14,토요일,경부,충청남도,경상사고,0,0,3,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,0,54,경상,승용,0,24,상해없음,50.0,50.0
190,2019040600100383,15,토요일,경부,경기도,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,1,51,상해없음,승용,1,28,상해없음,,
191,2019040700100035,0,일요일,경부,경기도,중상사고,0,1,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,0,64,상해없음,화물,0,63,중상,60.0,60.0
192,2019040700100099,6,일요일,경부,대전광역시,중상사고,0,1,0,0,차대차 - 측면충돌,안전거리미확보,포장 - 건조,흐림,단일로 - 기타,승용,0,24,상해없음,화물,0,52,중상,20.0,20.0
193,2019040800100038,1,월요일,경부,경기도,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,0,41,상해없음,화물,0,57,경상,,
194,2019040800100347,14,월요일,경부,경기도,경상사고,0,0,1,1,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,0,42,상해없음,승합,0,37,상해없음,40.0,40.0
195,2019040900100096,7,화요일,경부,경기도,경상사고,0,0,1,0,차대차 - 기타,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,화물,0,62,상해없음,승용,0,35,경상,60.0,60.0
196,2019040900100548,20,화요일,경부,경기도,중상사고,0,3,1,0,차대차 - 추돌,안전운전불이행,포장 - 젖음/습기,비,단일로 - 기타,화물,0,42,상해없음,승용,0,56,중상,40.0,40.0
197,2019040900100743,23,화요일,경부,대구광역시,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 젖음/습기,비,단일로 - 기타,승용,0,48,상해없음,승용,0,49,경상,40.0,40.0
198,2019041000100399,16,수요일,경부,충청남도,중상사고,0,1,0,0,차대차 - 측면충돌,안전거리미확보,포장 - 건조,흐림,단일로 - 기타,화물,0,56,상해없음,승용,0,32,중상,50.0,50.0
199,2019041000100469,18,수요일,경부,부산광역시,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 고가도로위,승용,0,53,상해없음,승용,1,28,경상,50.0,50.0
200,2019041200100036,1,금요일,경부,경기도,경상사고,0,0,1,0,차대차 - 기타,중앙선침범,포장 - 건조,맑음,단일로 - 기타,기타불명,2,0,기타불명,승용,0,30,경상,20.0,20.0
201,2019041200100174,9,금요일,경부,경기도,경상사고,0,0,6,0,차대차 - 추돌,안전거리미확보,포장 - 건조,맑음,기타 - 기타,승합,0,28,경상,승합,0,55,상해없음,20.0,20.0
202,2019041200100351,15,금요일,경부,경기도,중상사고,0,1,2,0,차대차 - 기타,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승용,0,25,상해없음,승용,0,43,경상,20.0,20.0
203,2019041200100503,18,금요일,경부,대구광역시,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,0,53,상해없음,화물,0,62,상해없음,50.0,50.0
204,2019041300100116,6,토요일,경부,경상남도,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,0,59,상해없음,승용,0,44,경상,50.0,50.0
205,2019041300100202,10,토요일,경부,대전광역시,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,0,27,상해없음,승용,0,42,경상,20.0,20.0
206,2019041300100253,11,토요일,경부,경상북도,경상사고,0,0,3,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,특수,0,38,상해없음,승용,1,63,경상,30.0,30.0
207,2019041300100293,12,토요일,경부,경상북도,경상사고,0,0,4,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,0,73,상해없음,승용,0,58,경상,70.0,70.0
208,2019041300100294,12,토요일,경부,경상북도,경상사고,0,0,2,2,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,0,37,상해없음,승용,0,26,경상,30.0,30.0
209,2019041300100378,14,토요일,경부,충청남도,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,0,36,상해없음,승용,0,33,경상,30.0,30.0
